iId,iEffectGroupId,iLevel,sName,iDisPlayMode,sIcon,iLoseType,iType,iIsInBattle,iRespondType,iBoutDuration,iIsLoopRespond,iTimeType,iAidertime,iTimeDuration,sScript,sDescription,sOwnerGetFx,sOwnerGetFxDelay,sOwnerRunFx,sOwnerRunFxDelay,sOwnerLoseFx,sOwnerLoseFxDelay,sOpponentGetFx,sOpponentGetFxDelay,sOpponentRunFx,sOpponentRunFxDelay,sOpponentLoseFx,sOpponentLoseFxDelay,sFullGetFx,sFullGetFxDelay,sFullRunFx,sFullRunFxDelay,sFullLoseFx,sFullLoseFxDelay
5184,5184,4,连续3次攻击;攻击力-52%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5185,5185,5,连续3次攻击;攻击力-51%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5186,5186,6,连续3次攻击;攻击力-50%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5187,5187,7,连续3次攻击;攻击力-49%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5188,5188,8,连续3次攻击;攻击力-48%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5189,5189,9,连续3次攻击;攻击力-47%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5190,5190,10,连续3次攻击;攻击力-46%;命中率-12%,3,null,64,1,1,1,10,0,0,0,0,owner['counts']=2;owner['maxAttack'] *=  (1-0.55); owner['minAttack'] *=  (1-0.55);owner['hitRate'] -= 12;,连续攻击;攻击力-55%;命中率-12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5201,5201,1,攻击力增加2%~78%,1,null,0,1,1,0,0,0,0,0,0,owner['maxAttack'] *= (1-owner['hp']/owner['maxHp'])*0.76+0.02; owner['minAttack'] *= (1-owner['hp']/owner['maxHp'])*0.76+0.02;,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5202,0,2,null,1,null,0,1,1,0,0,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10010,10010,1,微型体力药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 200;,体力: 增加200;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10020,10010,2,小型体力药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 300;,体力: 增加300;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10030,10010,3,中型体力药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 500;,体力: 增加500;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10040,10010,4,大型体力药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 700;,体力: 增加700;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10050,10010,5,巨型体力药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 900;,体力: 增加900;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10310,10310,1,微型法力药水,1,null,0,1,0,0,0,0,0,0,0,owner['mp'] += 400;,法力: 增加400;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10320,10310,2,小型法力药水,1,null,0,1,0,0,0,0,0,0,0,owner['mp'] += 600;,法力: 增加600;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10330,10310,3,中型法力药水,1,null,0,1,0,0,0,0,0,0,0,owner['mp'] += 800;,法力: 增加800;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10340,10310,4,大型法力药水,1,null,0,1,0,0,0,0,0,0,0,owner['mp'] += 1000;,法力: 增加1000;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10350,10310,5,巨型法力药水,1,null,0,1,0,0,0,0,0,0,0,owner['mp'] +=1200;,法力: 增加1200;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10610,10610,1,微型恢复药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 400; owner['mp'] += 400;,体力: 增加400;法力: 增加400;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10620,10610,2,小型恢复药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 600; owner['mp'] += 600;,体力: 增加600;法力: 增加600;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10630,10610,3,中型恢复药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 900; owner['mp'] += 800;,体力: 增加900;法力: 增加900;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10640,10610,4,大型恢复药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 1200; owner['mp'] += 1200;,体力: 增加1200;法力: 增加1200;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10650,10610,5,巨型恢复药水,1,null,0,1,0,0,0,0,0,0,0,owner['hp'] += 1600; owner['mp'] += 1600;,体力: 增加1600;法力: 增加1600;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10910,10910,1,微型力量卷轴,2,/images/items/Item/JZLiLiang/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['extraStr'] += 3;,力量: 增加3;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10920,10910,2,小型力量卷轴,2,/images/items/Item/JZLiLiang/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['extraStr'] += 6;,力量: 增加6;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10930,10910,3,中型力量卷轴,2,/images/items/Item/JZLiLiang/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['extraStr'] += 9;,力量: 增加9;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11210,11210,1,微型灵巧卷轴,2,/images/items/Item/JZLingQiao/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['extraDex'] += 3;,灵巧: 增加3;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11220,11210,1,小型灵巧卷轴,2,/images/items/Item/JZLingQiao/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['extraDex'] += 6;,灵巧: 增加6;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11230,11210,3,中型灵巧卷轴,2,/images/items/Item/JZLingQiao/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['extraDex'] += 9;,灵巧: 增加9;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11510,11510,1,微型体质卷轴,2,/images/items/Item/JZTiZhi/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['extraVit'] += 3;,体质: 增加3;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11520,11510,2,小型体质卷轴,2,/images/items/Item/JZTiZhi/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['extraVit'] += 6;,体质: 增加6;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11530,11510,3,中型体质卷轴,2,/images/items/Item/JZTiZhi/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['extraVit'] += 9;,体质: 增加9;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11810,11810,1,微型体魄卷轴,2,/images/items/Item/JZTiLi/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['maxHp'] += 36;,最大体力上限: 增加36;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11820,11810,2,小型体魄卷轴,2,/images/items/Item/JZTiLi/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['maxHp'] += 72;,最大体力上限: 增加72;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11830,11810,3,中型体魄卷轴,2,/images/items/Item/JZTiLi/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['maxHp'] += 108;,最大体力上限: 增加108;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12110,12110,1,微型智力卷轴,2,/images/items/Item/JZZhiLi/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['maxMp'] += 36;,最大法力上限: 增加36;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12120,12110,2,小型智力卷轴,2,/images/items/Item/JZZhiLi/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['maxMp'] += 72;,最大法力上限: 增加72;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12130,12110,3,中型智力卷轴,2,/images/items/Item/JZZhiLi/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['maxMp'] += 108;,最大法力上限: 增加108;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12410,12410,1,微型攻击卷轴,2,/images/items/Item/JZGongJi/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['minAttack'] += 3;  owner['maxAttack'] += 3;,攻击力: 增加3;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12420,12410,2,小型攻击卷轴,2,/images/items/Item/JZGongJi/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['minAttack'] += 6; owner['maxAttack'] += 6;,攻击力: 增加6;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12430,12410,3,中型攻击卷轴,2,/images/items/Item/JZGongJi/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['minAttack'] += 9; owner['maxAttack'] += 9;,攻击力: 增加9;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12440,12410,4,大型攻击卷轴,2,/images/items/Item/JZGongJi/Lv04.png,1,2,0,0,0,0,1,0,86400000,owner['minAttack'] += 12; owner['maxAttack'] += 12;,攻击力: 增加12;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12710,12710,1,微型防御卷轴,2,/images/items/Item/JZFangYu/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['defense'] += 25;,防御力: 增加25;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12720,12710,2,小型防御卷轴,2,/images/items/Item/JZFangYu/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['defense'] += 50;,防御力: 增加50;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12730,12710,3,中型防御卷轴,2,/images/items/Item/JZFangYu/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['defense'] += 75;,防御力: 增加75;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12740,12710,4,大型防御卷轴,2,/images/items/Item/JZFangYu/Lv04.png,1,2,0,0,0,0,1,0,86400000,owner['defense'] += 100;,防御力: 增加100;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13010,13010,1,微型命中卷轴,2,/images/items/Item/JZMingZhong/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['hitRate'] += 1;,命中率: 增加1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13020,13010,2,小型命中卷轴,2,/images/items/Item/JZMingZhong/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['hitRate'] += 2;,命中率: 增加2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13030,13010,3,中型命中卷轴,2,/images/items/Item/JZMingZhong/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['hitRate'] += 3;,命中率: 增加3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13310,13310,1,微型闪避卷轴,2,/images/items/Item/JZShanBi/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['dodgeRate'] += 1;,闪避率: 增加1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13320,13310,2,小型闪避卷轴,2,/images/items/Item/JZShanBi/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['dodgeRate'] += 2;,闪避率: 增加2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13330,13310,3,中型闪避卷轴,2,/images/items/Item/JZShanBi/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['dodgeRate'] += 3;,闪避率: 增加3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13610,13610,1,微型暴击卷轴,2,/images/items/Item/JZBaoJi/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['crirate'] += 1;,暴击率: 增加1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13620,13610,2,小型暴击卷轴,2,/images/items/Item/JZBaoJi/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['crirate'] += 2;,暴击率: 增加2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13630,13610,3,中型暴击卷轴,2,/images/items/Item/JZBaoJi/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['crirate'] += 3;,暴击率: 增加3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13910,13910,1,微型破防卷轴,2,/images/items/Item/JZPoFang/Lv01.png,1,2,0,0,0,0,1,0,86400000,owner['bogeyRate'] += 1;,破防率: 增加1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13920,13910,2,小型破防卷轴,2,/images/items/Item/JZPoFang/Lv02.png,1,2,0,0,0,0,1,0,86400000,owner['bogeyRate'] += 2;,破防率: 增加2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13930,13910,3,中型破防卷轴,2,/images/items/Item/JZPoFang/Lv03.png,1,2,0,0,0,0,1,0,86400000,owner['bogeyRate'] += 3;,破防率: 增加3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14210,14210,1,微型经验卷轴,2,/images/items/Item/JZJingYan/Lv01.png,1,2,1,7,0,0,1,0,10800000,opponent['expBonus']*=1.15;,经验值: 增加15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14220,14210,2,小型经验卷轴,2,/images/items/Item/JZJingYan/Lv02.png,1,2,1,7,0,0,1,0,10800000,opponent['expBonus']*=1.3;,经验值: 增加30%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14510,14510,1,微型幸运卷轴,2,/images/items/Item/JZXingYun/Lv01.png,1,2,0,0,0,0,1,0,10800000,null,获得高级装备几率: 增加30%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14520,14510,2,小型幸运卷轴,2,/images/items/Item/JZXingYun/Lv02.png,1,2,0,0,0,0,1,0,10800000,null,获得高级装备几率: 增加30%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14530,14510,3,中型幸运卷轴,2,/images/items/Item/JZXingYun/Lv03.png,1,2,0,0,0,0,1,0,10800000,null,获得高级装备几率: 增加30%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14531,0,1,null,2,null,1,2,0,0,0,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20001,20001,1,反弹伤害1%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20002,20002,2,反弹伤害2%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20003,20003,3,反弹伤害3%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20004,20004,4,反弹伤害4%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20005,20005,5,反弹伤害5%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20006,20006,6,反弹伤害6%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20007,20007,7,反弹伤害7%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害7%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20008,20008,8,反弹伤害8%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20009,20009,9,反弹伤害9%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20010,20010,10,反弹伤害10%,2,null,1,2,2,0,0,0,0,0,-1,null,反弹伤害10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21001,21001,1,吸血+1%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21002,21002,2,吸血+2%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21003,21003,3,吸血+3%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21004,21004,4,吸血+4%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21005,21005,5,吸血+5%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21006,21006,6,吸血+6%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21007,21007,7,吸血+7%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+7%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21008,21008,8,吸血+8%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21009,21009,9,吸血+9%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21010,21010,10,吸血+10%,2,null,1,2,2,0,0,0,0,0,-1,null,吸血+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22001,22001,1,吸蓝+1%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22002,22002,2,吸蓝+2%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22003,22003,3,吸蓝+3%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22004,22004,4,吸蓝+4%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22005,22005,5,吸蓝+5%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22006,22006,6,吸蓝+6%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22007,22007,7,吸蓝+7%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+7%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22008,22008,8,吸蓝+8%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22009,22009,9,吸蓝+9%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22010,22010,10,吸蓝+10%,2,null,1,2,2,0,0,0,0,0,-1,null,吸蓝+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30001,30001,1,永不磨损,2,null,1,2,2,0,0,0,0,0,-1,null,永不磨损;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31001,31001,1,所有技能+1,2,null,1,2,2,0,0,0,0,0,-1,null,所有技能+1;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32001,32001,1,忍者技能+1,2,null,1,2,2,0,0,0,0,0,-1,null,忍者技能+1;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33001,33001,1,格斗技能+1,2,null,1,2,2,0,0,0,0,0,-1,null,格斗技能+1;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
34001,34001,1,剑客技能+1,2,null,1,2,2,0,0,0,0,0,-1,null,剑客技能+1;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90001,90001,1,攻击力+50%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.5; owner['minAttack'] *= 1.5;,攻击力+50%;,23111,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90011,90011,1,卸武,3,null,64,1,1,1,10,0,0,0,0,opponent['maxAttack'] *= 1-0.11; opponent['minAttack'] *= 1-0.95,卸武;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90021,90021,1,攻击速度+100,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+1));,攻击速度+100;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
90031,90031,1,法力-2%,3,null,1,1,1,4,0,1,4,0,10000,opponent['mp'] -= opponent['maxMp'] * 0.02;,法力-2%;持续10秒;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99001,99001,1,体力+500,1,null,64,1,1,1,10,0,0,0,0,owner['hp'] += 500;,体力+500;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
99002,99002,1,攻击速度-50,3,null,1,1,1,1,1,0,2,0,0,opponent['speed'] *= (1/(1-0.5));,攻击速度-50;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
